ISIN_NO,Lender,Eligibile Percentage,Security/Scheme Category,Instrument Type,AMC code,AMC Name,Security/Scheme Name,Scheme Type,Allowed,Status,Remark
INF917K01D38,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4836Y,L&T Mutual Fund,L&T Nifty 50 Index Fund - Growth,Equity,1,,
INF917K01D61,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48365,L&T Mutual Fund,L&T Nifty Next 50 Index Fund Direct Plan - IDCW,Equity,1,,
INF917K01D53,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48365,L&T Mutual Fund,L&T Nifty Next 50 Index Fund Direct Plan - IDCW Payout,Equity,1,,
INF917K01E03,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48365,L&T Mutual Fund,L&T Nifty Next 50 Index Fund - IDCW,Equity,1,,
INF917K01D87,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48365,L&T Mutual Fund,L&T Nifty Next 50 Index Fund - IDCW Payout,Equity,1,,
INF917K01D79,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48365,L&T Mutual Fund,L&T Nifty Next 50 Index Fund Direct Plan - Growth,Equity,1,,
INF917K01D95,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48365,L&T Mutual Fund,L&T Nifty Next 50 Index Fund - Growth,Equity,1,,
INF174V01739,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4655Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Large Cap Pragati Yojana - Direct - IDCW,Equity,1,,
INF174V01721,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4655Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Large Cap Pragati Yojana - Direct - Growth,Equity,1,,
INF174V01747,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4655Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Large Cap Pragati Yojana - Direct - IDCW Payout,Equity,1,,
INF174V01705,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4655Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Large Cap Pragati Yojana - Regular - IDCW,Equity,1,,
INF174V01697,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4655Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Large Cap Pragati Yojana - Regular - Growth,Equity,1,,
INF174V01713,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4655Y,Mahindra Manulife Mutual Fund,Mahindra Manulife Large Cap Pragati Yojana - Regular - IDCW Payout,Equity,1,,
INF200K01552,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y02272,SBI Mutual Fund,SBI Nifty Index Fund - Regular Plan - IDCW,Equity,1,,
INF200K01545,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y02272,SBI Mutual Fund,SBI Nifty Index Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01172,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y03504,SBI Mutual Fund,SBI Blue Chip Fund - Regular Plan - IDCW,Equity,1,,
INF200K01164,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y03504,SBI Mutual Fund,SBI Blue Chip Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200K01180,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y03504,SBI Mutual Fund,SBI Blue Chip Fund - Regular Plan - Growth,Equity,1,,
INF200KA1V92,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48943,SBI Mutual Fund,SBI Nifty Next 50 Index Fund - Regular Plan - IDCW,Equity,1,,
INF200KA1V84,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48943,SBI Mutual Fund,SBI Nifty Next 50 Index Fund - Regular Plan - IDCW Payout,Equity,1,,
INF200KA1V76,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y48943,SBI Mutual Fund,SBI Nifty Next 50 Index Fund - Regular Plan - Growth,Equity,1,,
INF200K01TD0,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y02272,SBI Mutual Fund,SBI Nifty Index Fund - Direct Plan - IDCW,Equity,1,,
INF200K01TC2,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y02272,SBI Mutual Fund,SBI Nifty Index Fund - Direct Plan - IDCW Payout,Equity,1,,
INF277K01741,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y0Y659,Tata Mutual Fund,Tata Index Fund Nifty - Regular Plan,Equity,1,,
INF277K01758,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y0Y746,Tata Mutual Fund,Tata Index Fund Sensex - Regular Plan,Equity,1,,
INF277K01766,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y0Y746,Tata Mutual Fund,Tata Index Fund Sensex Plan - Option B,Equity,1,,
INF277K01931,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y00475,Tata Mutual Fund,Tata Large Cap Fund Regular Plan - Growth,Equity,1,,
INF277K01923,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y00475,Tata Mutual Fund,Tata Large Cap Fund Regular Plan - IDCW,Equity,1,,
INF582M01CQ5,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4Y247,Union Mutual Fund,Union Largecap Fund Regular Growth,Equity,1,,
INF582M01CU7,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4Y247,Union Mutual Fund,Union Largecap Fund Direct Plan-Growth,Equity,1,,
INF582M01CR3,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4Y247,Union Mutual Fund,Union Largecap Fund Regular Plan IDCW Payout,Equity,1,,
INF582M01CV5,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4Y247,Union Mutual Fund,Union Largecap Fund Direct Plan-IDCW Payout,Equity,1,,
INF582M01CS1,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4Y247,Union Mutual Fund,Union Largecap Fund Regular Plan IDCW Reinvestment,Equity,1,,
INF582M01CW3,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4Y247,Union Mutual Fund,Union Largecap Fund Direct Plan-IDCW Reinvestment,Equity,1,,
INF582M01CT9,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4Y247,Union Mutual Fund,Union Largecap Fund Regular Plan IDCW Transfer,Equity,1,,
INF582M01CX1,Choice Finserv,50,Super Cat A_Choice Finserv,Mutual Fund,Y4Y247,Union Mutual Fund,Union Largecap Fund Direct Plan- IDCW Transfer,Equity,1,,
INF209KB13F9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49783,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Silver ETF Fund of Fund Regular Growth,Debt,1,,
INF209KB15F4,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49783,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Silver ETF Fund of Fund Regular IDCW Reinvestment,Debt,1,,
INF209KB17F0,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49783,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Silver ETF Fund of Fund Direct IDCW Payout,Debt,1,,
INF209KB16F2,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49783,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Silver ETF Fund of Fund Direct Growth,Debt,1,,
INF209K01MB0,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund - Retail - Daily IDCW,Debt,1,,
INF209K01MC8,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund- Retail - Growth,Debt,1,,
INF209K01MD6,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund - Retail - Weekly IDCW,Debt,1,,
INF209K01LY4,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund - Daily IDCW-Regular Plan,Debt,1,,
INF209K01LZ1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund - Growth-Regular Plan,Debt,1,,
INF209K01MA2,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund - Weekly IDCW-Regular Plan,Debt,1,,
INF209K01MJ3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y976,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Money Manager Fund Retail - Growth (formerly known as Aditya Birla Sun Life Floating Rate Fund Short Term Plan),Debt,1,,
INF209K01RV7,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y976,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Money Manager Fund - Growth-Regular Plan (formerly known as Aditya Birla Sun Life Floating Rate Fund Short Term Plan),Debt,1,,
INF209K01R47,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y8Y8,Aditya Birla Sun Life Mutual Fund,"Aditya Birla Sun Life Regular Savings Fund - Monthly IDCW-Direct Plan (formerly known as ABSL MIP II - Wealth 25 Plan erstwhile ABSL MIP, ABSL MIP II - Savings 5 Plan & ABSL Monthly Income merged)",Debt,1,,
INF209K01751,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y8Y8,Aditya Birla Sun Life Mutual Fund,"Aditya Birla Sun Life Regular Savings Fund - Growth-Regular Plan (formerly known as ABSL MIP II - Wealth 25 Plan) erstwhile ABSL MIP, ABSL MIP II - Savings 5 Plan & ABSL Monthly Income merged)",Debt,1,,
INF209K01769,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y8Y8,Aditya Birla Sun Life Mutual Fund,"Aditya Birla Sun Life Regular Savings Fund - Monthly IDCW-Regular Plan (formerly ABSL MIP II - Wealth 25 Plan erstwhile ABSL MIP, ABSL MIP II - Savings 5 Plan & ABSL Monthly Income merged)",Debt,1,,
INF209K01777,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y8Y8,Aditya Birla Sun Life Mutual Fund,"Aditya Birla Sun Life Regular Savings Fund - Monthly Payment-Regular Plan (formerly known as ABSL MIP II - Wealth 25 Plan erstwhile ABSL MIP, ABSL MIP II - Savings 5 Plan & ABSL Monthly Income merged)",Debt,1,,
INF209K01JT8,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund (Discipline Advantage Plan) - Closed for FV change,Debt,1,,
INF209K01900,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund Instl. - Growth - Closed for FV change,Debt,1,,
INF209K01918,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund - Instl-Monthly IDCW,Debt,1,,
INF209K01926,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y3Y7,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Savings Fund - Instl - Weekly IDCW - Closed for FV change,Debt,1,,
INF209K01AC3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00058,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Government Securities Fund- Growth-Regular Plan (formerly known as ABSL Gilt Plus - PF Plan erstwhile ABSL Constant Maturity Y0 Year Gilt Fund merged,Debt,1,,
INF209K01AD1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00058,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Government Securities Fund- Growth - Instant Gain-Regular Plan (formerly known as Aditya Birla Sun Life Gilt Plus - PF Plan),Debt,1,,
INF209K01AF6,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00058,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Government Securities Fund- Quarterly IDCW-Regular Plan (formerly known as ABSL Gilt Plus - PF Plan erstwhile ABSL Constant Maturity Y0 Year Gilt Fund merged,Debt,1,,
INF209K01PG2,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY6796,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Gold Fund IDCW-Regular Plan,Debt,1,,
INF209K01PH0,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY6796,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Gold Fund IDCW Reinvestment-Regular Plan,Debt,1,,
INF209K01PF4,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY6796,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Gold Fund Growth-Regular Plan,Debt,1,,
INF740K01466,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00087,DSP Mutual Fund,DSP Regular Savings Fund - Regular Plan - IDCW - Monthly Reinvest,Debt,1,,
INF740K01482,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00087,DSP Mutual Fund,DSP Regular Savings Fund - Regular Plan - IDCW - Quarterly Reinvest,Debt,1,,
INF740K01QS9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y04Y38,DSP Mutual Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Monthly,Debt,1,,
INF740K01QR1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y04Y38,DSP Mutual Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Monthly Reinvestment,Debt,1,,
INF740K01623,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00084,DSP Mutual Fund,DSP Government Securities Fund - Regular Plan - IDCW - Monthly,Debt,1,,
INF740K01722,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00087,DSP Mutual Fund,DSP Savings Fund - Regular Plan - IDCW - Monthly,Debt,1,,
INF740K01615,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00084,DSP Mutual Fund,DSP Government Securities Fund - Regular Plan - Growth,Debt,1,,
INF740K01607,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00084,DSP Mutual Fund,DSP Government Securities Fund - Regular Plan - IDCW,Debt,1,,
INF740K01714,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00087,DSP Mutual Fund,DSP Savings Fund - Regular Plan - Growth,Debt,1,,
INF740KA1QS5,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49968,DSP Mutual Fund,DSP Nifty SDLPlus G-SecJun2028 30:70IndexFund-Reg-Growth Mat.Dt.30-06-2028,Debt,1,,
INF740KA1QT3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49968,DSP Mutual Fund,DSP Nifty SDLPlus G-Sec Jun2028 30:70 IndexFund-Reg-IDCWMat.Dt.30-06-2028,Debt,1,,
INF740KA1QU1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49968,DSP Mutual Fund,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Reg - IDCW-Re Mat.Dt.30-06-2028,Debt,1,,
INF740K01706,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00087,DSP Mutual Fund,DSP Savings Fund - Regular Plan - IDCW,Debt,1,,
INF740K01441,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00087,DSP Mutual Fund,DSP Regular Savings Fund - Regular Plan - Growth,Debt,1,,
INF740K01458,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00087,DSP Mutual Fund,DSP Regular Savings Fund - Regular Plan - IDCW - Monthly,Debt,1,,
INF740K01474,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y00087,DSP Mutual Fund,DSP Regular Savings Fund - Regular Plan - IDCW - Quarterly,Debt,1,,
INF740KA1QV9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49968,DSP Mutual Fund,DSP Nifty SDLPlus G-Sec Jun2028 30:70 IndexFund-Dir-GrowthMat.Dt.30-06-2028,Debt,1,,
INF740KA1QW7,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49968,DSP Mutual Fund,DSP Nifty SDLPlus G-Sec Jun2028 30:70 IndexFund-Dir-IDCWMat.Dt.30-06-2028,Debt,1,,
INF740KA1QX5,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49968,DSP Mutual Fund,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Dir - IDCW-Re Mat.Dt.30-06-2028,Debt,1,,
INF740K01QQ3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y04Y38,DSP Mutual Fund,DSP Ultra Short Fund - Regular Plan - Growth,Debt,1,,
INF179KB1HR5,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y993,HDFC Mutual Fund,HDFC Money Market Fund - Regular Plan - Growth,Debt,1,,
INF179KB1HU9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y993,HDFC Mutual Fund,HDFC Money Market Fund - Direct Plan - Growth Option,Debt,1,,
INF179KB1HZ8,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y993,HDFC Mutual Fund,HDFC Money Market Fund - Direct Plan - Daily IDCW Reinvestment,Debt,1,,
INF179K01LC5,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY5934,HDFC Mutual Fund,HDFC Gold Fund - Regular Plan - Growth,Debt,1,,
INF179K01772,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y083,HDFC Mutual Fund,HDFC Gilt Fund - Regular Plan - IDCW,Debt,1,,
INF179K01764,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y083,HDFC Mutual Fund,HDFC Gilt Fund - Regular Plan - IDCW Reinvestment,Debt,1,,
INF179K01756,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y083,HDFC Mutual Fund,HDFC Gilt Fund - Regular Plan- Growth,Debt,1,,
INF179K01780,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y083,HDFC Mutual Fund,HDFC Gilt Fund Short Term - Regular Plan - IDCW,Debt,1,,
INF179K01798,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y083,HDFC Mutual Fund,HDFC Gilt Fund Short Term - Regular Plan - IDCW Reinvest,Debt,1,,
INF179K01806,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y0Y083,HDFC Mutual Fund,HDFC Gilt Fund Short Term - Regular Plan - Growth,Debt,1,,
INF179K01AB0,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02Y47,HDFC Mutual Fund,HDFC Hybrid Debt Fund - Regular Plan - Monthly IDCW Reinvestment,Debt,1,,
INF179K01AD6,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02Y47,HDFC Mutual Fund,HDFC Hybrid Debt Fund - Regular Plan - Quarterly IDCW Reinvestment,Debt,1,,
INF179K01AE4,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02Y47,HDFC Mutual Fund,HDFC Hybrid Debt Fund - Regular Plan - Growth,Debt,1,,
INF179K01AA2,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02Y47,HDFC Mutual Fund,HDFC Hybrid Debt Fund - Regular Plan - Monthly IDCW,Debt,1,,
INF179K01AC8,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02Y47,HDFC Mutual Fund,HDFC Hybrid Debt Fund - Regular Plan - Quarterly IDCW,Debt,1,,
INF179KB11R3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y45040,HDFC Mutual Fund,HDFC Ultra Short Term Fund - Regular Growth,Debt,1,,
INF336L01QM7,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49963,HSBC Mutual Fund,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund Dividend,Debt,1,,
INF336L01QL9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49963,HSBC Mutual Fund,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund Dividend Payout,Debt,1,,
INF336L01QK1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49963,HSBC Mutual Fund,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund Growth,Debt,1,,
INF336L01QJ3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49963,HSBC Mutual Fund,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund Direct Plan Dividend,Debt,1,,
INF336L01QI5,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49963,HSBC Mutual Fund,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund Direct Plan Dividend Payout,Debt,1,,
INF336L01QH7,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y49963,HSBC Mutual Fund,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund Direct Plan Growth,Debt,1,,
INF336L01OR1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Direct Growth,Debt,1,,
INF336L01OS9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Direct Daily IDCW,Debt,1,,
INF336L01OU5,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Dir Monthly IDCW,Debt,1,,
INF336L01OV3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Dir Monthly IDCW Payout,Debt,1,,
INF336L01OT7,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Direct Weekly IDCW,Debt,1,,
INF336L01099,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02262,HSBC Mutual Fund,HSBC Regular Savings Fund - Growth,Debt,1,,
INF336L01115,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02262,HSBC Mutual Fund,HSBC Regular Savings Fund - Monthly IDCW,Debt,1,,
INF336L01131,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02262,HSBC Mutual Fund,HSBC Regular Savings Fund - Quarterly IDCW,Debt,1,,
INF336L01107,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02262,HSBC Mutual Fund,HSBC Regular Savings Fund - Monthly IDCW Payout,Debt,1,,
INF336L01123,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02262,HSBC Mutual Fund,HSBC Regular Savings Fund - Quarterly IDCW Payout,Debt,1,,
INF336L01OX9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Daily IDCW,Debt,1,,
INF336L01OW1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Growth,Debt,1,,
INF336L01OZ4,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Monthly IDCW,Debt,1,,
INF336L01PA4,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Monthly IDCW Payout,Debt,1,,
INF336L01OY7,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y47907,HSBC Mutual Fund,HSBC Ultra Short Duration Fund Weekly IDCW,Debt,1,,
INF109K01TY9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y03633,ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund - Daily IDCW,Debt,1,,
INF109K01UA7,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y03633,ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund - Fortnightly IDCW,Debt,1,,
INF109K01TX1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y03633,ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund - Growth,Debt,1,,
INF109K01UB5,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y03633,ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund - Monthly IDCW,Debt,1,,
INF109K01UC3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y03633,ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund - Monthly IDCW Payout,Debt,1,,
INF109K01TZ6,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y03633,ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund - Weekly IDCW,Debt,1,,
INF109K01TW3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y03633,ICICI Prudential Mutual Fund,ICICI Prudential Money Market Fund Retail Growth,Debt,1,,
INF109K01IW6,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02330,ICICI Prudential Mutual Fund,ICICI Prudential Regular Savings Fund - Half Yearly IDCW Payout,Debt,1,,
INF109K01IX4,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,Y02330,ICICI Prudential Mutual Fund,ICICI Prudential Regular Savings Fund - Quarterly IDCW Payout,Debt,1,,
INF109K01TP7,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY5092,ICICI Prudential Mutual Fund,ICICI Prudential Ultra Short Term Fund - Growth,Debt,1,,
INF109K01TQ5,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY5092,ICICI Prudential Mutual Fund,ICICI Prudential Ultra Short Term Fund - Monthly IDCW,Debt,1,,
INF109K01TR3,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY5092,ICICI Prudential Mutual Fund,ICICI Prudential Ultra Short Term Fund - Monthly IDCW Payout,Debt,1,,
INF109K01TS1,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY5092,ICICI Prudential Mutual Fund,ICICI Prudential Ultra Short Term Fund - Quarterly IDCW,Debt,1,,
INF109K01TT9,Choice Finserv,50,Cat A_Choice Finserv,Mutual Fund,YY5092,ICICI Prudential Mutual Fund,ICICI Prudential Ultra Short Term Fund - Quarterly IDCW Payout,Debt,1,,
