Pincode|New District|State Name|State|Remarks
783135|SOUTH SALMARA MANCACHAR|ASSAM|AS|No change
783301|Dhubri|ASSAM|AS|No change
783323|Dhubri|ASSAM|AS|No change
783324|Dhubri|ASSAM|AS|No change
783325|Dhubri|ASSAM|AS|No change
783330|Dhubri|ASSAM|AS|No change
783332|Kokrajhar|ASSAM|AS|No change
783334|Dhubri|ASSAM|AS|No change
783335|Dhubri|ASSAM|AS|No change
783336|Kokrajhar|ASSAM|AS|No change
783337|Dhubri|ASSAM|AS|No change
783339|Dhubri|ASSAM|AS|No change
783345|Kokrajhar|ASSAM|AS|No change
783346|Kokrajhar|ASSAM|AS|No change
783347|Kokrajhar|ASSAM|AS|No change
783348|Dhubri|ASSAM|AS|No change
783350|Kokrajhar|ASSAM|AS|No change
783354|Kokrajhar|ASSAM|AS|No change
783360|Kokrajhar|ASSAM|AS|No change
783361|Kokrajhar|ASSAM|AS|No change
783369|Kokrajhar|ASSAM|AS|No change
783370|Kokrajhar|ASSAM|AS|No change
783372|Chirang|ASSAM|AS|No change
783375|Chirang|ASSAM|AS|No change
783376|Kokrajhar|ASSAM|AS|No change
783380|Bongaigaon|ASSAM|AS|No change
783381|Bongaigaon|ASSAM|AS|No change
783382|Bongaigaon|ASSAM|AS|No change
783383|Bongaigaon|ASSAM|AS|No change
783384|Bongaigaon|ASSAM|AS|No change
783385|Chirang|ASSAM|AS|No change
783388|Bongaigaon|ASSAM|AS|No change
783389|Bongaigaon|ASSAM|AS|No change
783390|Chirang|ASSAM|AS|No change
783392|Bongaigaon|ASSAM|AS|No change
783393|Chirang|ASSAM|AS|No change
783394|Chirang|ASSAM|AS|No change
784001|Sonitpur|ASSAM|AS|No change
784010|Sonitpur|ASSAM|AS|No change
784025|Sonitpur|ASSAM|AS|No change
784026|Sonitpur|ASSAM|AS|No change
784027|Sonitpur|ASSAM|AS|No change
784028|Sonitpur|ASSAM|AS|No change
784101|Sonitpur|ASSAM|AS|No change
784102|Sonitpur|ASSAM|AS|No change
784103|Sonitpur|ASSAM|AS|No change
784104|Sonitpur|ASSAM|AS|No change
784105|Sonitpur|ASSAM|AS|No change
784110|Sonitpur|ASSAM|AS|No change
784111|Sonitpur|ASSAM|AS|No change
784112|Sonitpur|ASSAM|AS|No change
784113|Udalguri|ASSAM|AS|No change
784115|Darrang|ASSAM|AS|No change
784116|Darrang|ASSAM|AS|No change
784117|Sonitpur|ASSAM|AS|No change
784125|Darrang|ASSAM|AS|No change
784144|Darrang|ASSAM|AS|No change
784145|Darrang|ASSAM|AS|No change
784146|Darrang|ASSAM|AS|No change
784147|Darrang|ASSAM|AS|No change
784148|Darrang|ASSAM|AS|No change
784149|Sonitpur|ASSAM|AS|No change
784150|Sonitpur|ASSAM|AS|No change
784153|Sonitpur|ASSAM|AS|No change
784154|Sonitpur|ASSAM|AS|No change
784160|Lakhimpur|ASSAM|AS|No change
784161|Lakhimpur|ASSAM|AS|No change
784163|Lakhimpur|ASSAM|AS|No change
784164|Lakhimpur|ASSAM|AS|No change
784165|Lakhimpur|ASSAM|AS|No change
784166|Biswanath|ASSAM|AS|No change
784167|Biswanath|ASSAM|AS|No change
784168|Biswanath|ASSAM|AS|No change
784169|Biswanath|ASSAM|AS|No change
784170|Biswanath|ASSAM|AS|No change
784171|Biswanath|ASSAM|AS|No change
784172|Biswanath|ASSAM|AS|No change
784173|Biswanath|ASSAM|AS|No change
784174|Biswanath|ASSAM|AS|No change
784175|Biswanath|ASSAM|AS|No change
784176|Biswanath|ASSAM|AS|No change
784177|Biswanath|ASSAM|AS|No change
784178|Biswanath|ASSAM|AS|No change
784179|Biswanath|ASSAM|AS|No change
784180|SONITPUR|ASSAM|AS|No change
784182|SONITPUR|ASSAM|AS|No change
784184|Biswanath|ASSAM|AS|No change
784189|Biswanath|ASSAM|AS|No change
784501|Sonitpur|ASSAM|AS|No change
784502|Sonitpur|ASSAM|AS|No change
784504|Sonitpur|ASSAM|AS|No change
784505|Sonitpur|ASSAM|AS|No change
784506|Sonitpur|ASSAM|AS|No change
784508|Udalguri|ASSAM|AS|No change
784509|Udalguri|ASSAM|AS|No change
784510|Udalguri|ASSAM|AS|No change
784513|Udalguri|ASSAM|AS|No change
784521|Udalguri|ASSAM|AS|No change
784522|Udalguri|ASSAM|AS|No change
784523|Udalguri|ASSAM|AS|No change
784524|Udalguri|ASSAM|AS|No change
784526|Udalguri|ASSAM|AS|No change
784527|Udalguri|ASSAM|AS|No change
784528|Udalguri|ASSAM|AS|No change
784529|Darrang|ASSAM|AS|No change
785001|Jorhat|ASSAM|AS|No change
785004|Jorhat|ASSAM|AS|No change
785006|Jorhat|ASSAM|AS|No change
785007|Jorhat|ASSAM|AS|No change
785008|Jorhat|ASSAM|AS|No change
785009|Jorhat|ASSAM|AS|No change
785010|Jorhat|ASSAM|AS|No change
785013|Jorhat|ASSAM|AS|No change
785014|Jorhat|ASSAM|AS|No change
785015|Jorhat|ASSAM|AS|No change
785101|Jorhat|ASSAM|AS|No change
785102|Majuli|ASSAM|AS|No change
785104|Majuli|ASSAM|AS|No change
785105|Majuli|ASSAM|AS|No change
785106|Majuli|ASSAM|AS|No change
785107|Jorhat|ASSAM|AS|No change
785108|Jorhat|ASSAM|AS|No change
785110|Majuli|ASSAM|AS|No change
785111|Jorhat|ASSAM|AS|No change
785112|Jorhat|ASSAM|AS|No change
785601|Golaghat|ASSAM|AS|No change
785602|Golaghat|ASSAM|AS|No change
785603|Golaghat|ASSAM|AS|No change
785609|Golaghat|ASSAM|AS|No change
785610|Golaghat|ASSAM|AS|No change
785611|Golaghat|ASSAM|AS|No change
785612|Golaghat|ASSAM|AS|No change
785613|Golaghat|ASSAM|AS|No change
785615|Golaghat|ASSAM|AS|No change
785616|Jorhat|ASSAM|AS|No change
785618|Golaghat|ASSAM|AS|No change
785619|Golaghat|ASSAM|AS|No change
785621|Golaghat|ASSAM|AS|No change
785622|Golaghat|ASSAM|AS|No change
785625|Golaghat|ASSAM|AS|No change
785626|Golaghat|ASSAM|AS|No change
785630|Jorhat|ASSAM|AS|No change
785631|Jorhat|ASSAM|AS|No change
785632|Jorhat|ASSAM|AS|No change
785633|Jorhat|ASSAM|AS|No change
785634|Jorhat|ASSAM|AS|No change
785635|Jorhat|ASSAM|AS|No change
785636|Jorhat|ASSAM|AS|No change
785661|Sivasagar|ASSAM|AS|No change
785662|Sivasagar|ASSAM|AS|No change
785663|Sivasagar|ASSAM|AS|No change
785664|Sivasagar|ASSAM|AS|No change
785665|Sivasagar|ASSAM|AS|No change
785666|Sivasagar|ASSAM|AS|No change
785667|Sivasagar|ASSAM|AS|No change
785670|Charaideo|ASSAM|AS|No change
785671|Sivasagar|ASSAM|AS|No change
785672|Sivasagar|ASSAM|AS|No change
785673|Charaideo|ASSAM|AS|No change
785674|Sivasagar|ASSAM|AS|No change
785675|Dibrugarh|ASSAM|AS|No change
785676|Dibrugarh|ASSAM|AS|No change
785681|Sivasagar|ASSAM|AS|No change
785684|Sivasagar|ASSAM|AS|No change
785685|Sivasagar|ASSAM|AS|No change
785687|SIVASAGAR|ASSAM|AS|No change
785688|Charaideo|ASSAM|AS|No change
785689|Charaideo|ASSAM|AS|No change
785690|Charaideo|ASSAM|AS|No change
785691|Charaideo|ASSAM|AS|No change
785692|Charaideo|ASSAM|AS|No change
785693|Charaideo|ASSAM|AS|No change
785696|SIVASAGAR|ASSAM|AS|No change
785697|Sivasagar|ASSAM|AS|No change
785698|Charaideo|ASSAM|AS|No change
785699|Golaghat|ASSAM|AS|No change
785700|Jorhat|ASSAM|AS|No change
785701|Sivasagar|ASSAM|AS|No change
785702|Golaghat|ASSAM|AS|No change
785704|Jorhat|ASSAM|AS|No change
785705|Golaghat|ASSAM|AS|No change
786001|Dibrugarh|ASSAM|AS|No change
786002|Dibrugarh|ASSAM|AS|No change
786003|Dibrugarh|ASSAM|AS|No change
786004|Dibrugarh|ASSAM|AS|No change
786005|Dibrugarh|ASSAM|AS|No change
786006|Dibrugarh|ASSAM|AS|No change
786007|Dibrugarh|ASSAM|AS|No change
786008|Dibrugarh|ASSAM|AS|No change
786010|Dibrugarh|ASSAM|AS|No change
786012|Dibrugarh|ASSAM|AS|No change
786101|Dibrugarh|ASSAM|AS|No change
786102|Dibrugarh|ASSAM|AS|No change
786103|Dibrugarh|ASSAM|AS|No change
786125|Tinsukia|ASSAM|AS|No change
786126|Tinsukia|ASSAM|AS|No change
786145|Tinsukia|ASSAM|AS|No change
786146|Tinsukia|ASSAM|AS|No change
786147|Tinsukia|ASSAM|AS|No change
786148|Tinsukia|ASSAM|AS|No change
786150|Tinsukia|ASSAM|AS|No change
786151|Tinsukia|ASSAM|AS|No change
786152|Tinsukia|ASSAM|AS|No change
786153|Tinsukia|ASSAM|AS|No change
786154|Tinsukia|ASSAM|AS|No change
786155|Tinsukia|ASSAM|AS|No change
786156|Tinsukia|ASSAM|AS|No change
786157|Tinsukia|ASSAM|AS|No change
786158|Tinsukia|ASSAM|AS|No change
786159|Tinsukia|ASSAM|AS|No change
786160|Tinsukia|ASSAM|AS|No change
786170|Tinsukia|ASSAM|AS|No change
786171|Tinsukia|ASSAM|AS|No change
786173|Tinsukia|ASSAM|AS|No change
786174|Tinsukia|ASSAM|AS|No change
786179|Tinsukia|ASSAM|AS|No change
786181|Tinsukia|ASSAM|AS|No change
786182|Tinsukia|ASSAM|AS|No change
786184|Dibrugarh|ASSAM|AS|No change
786187|Tinsukia|ASSAM|AS|No change
786188|Tinsukia|ASSAM|AS|No change
786190|Tinsukia|ASSAM|AS|No change
786191|Dibrugarh|ASSAM|AS|No change
786192|Tinsukia|ASSAM|AS|No change
786601|Tinsukia|ASSAM|AS|No change
786602|Dibrugarh|ASSAM|AS|No change
786610|Dibrugarh|ASSAM|AS|No change
786611|Dibrugarh|ASSAM|AS|No change
786612|Dibrugarh|ASSAM|AS|No change
786613|Dibrugarh|ASSAM|AS|No change
786614|Dibrugarh|ASSAM|AS|No change
786621|Dibrugarh|ASSAM|AS|No change
786622|Dibrugarh|ASSAM|AS|No change
786623|Dibrugarh|ASSAM|AS|No change
786692|Dibrugarh|ASSAM|AS|No change
787001|Lakhimpur|ASSAM|AS|No change
787023|Lakhimpur|ASSAM|AS|No change
787026|Dhemaji|ASSAM|AS|No change
787031|Lakhimpur|ASSAM|AS|No change
787032|Lakhimpur|ASSAM|AS|No change
787033|Lakhimpur|ASSAM|AS|No change
787034|Dhemaji|ASSAM|AS|No change
787035|Dhemaji|ASSAM|AS|No change
787051|Lakhimpur|ASSAM|AS|No change
787054|Lakhimpur|ASSAM|AS|No change
787055|Lakhimpur|ASSAM|AS|No change
787056|Lakhimpur|ASSAM|AS|No change
787057|Dhemaji|ASSAM|AS|No change
787059|Dhemaji|ASSAM|AS|No change
787060|Dhemaji|ASSAM|AS|No change
787061|Dhemaji|ASSAM|AS|No change
787110|Dhemaji|ASSAM|AS|No change
788001|Cachar|ASSAM|AS|No change
788002|Cachar|ASSAM|AS|No change
788003|Cachar|ASSAM|AS|No change
788004|Cachar|ASSAM|AS|No change
788005|Cachar|ASSAM|AS|No change
788006|Cachar|ASSAM|AS|No change
788007|Cachar|ASSAM|AS|No change
788009|Cachar|ASSAM|AS|No change
788010|Cachar|ASSAM|AS|No change
788011|Cachar|ASSAM|AS|No change
788013|Cachar|ASSAM|AS|No change
788014|Cachar|ASSAM|AS|No change
788015|Cachar|ASSAM|AS|No change
788025|Cachar|ASSAM|AS|No change
788026|Cachar|ASSAM|AS|No change
788030|Cachar|ASSAM|AS|No change
788031|Cachar|ASSAM|AS|No change
788098|Cachar|ASSAM|AS|No change
788099|Cachar|ASSAM|AS|No change
788101|Cachar|ASSAM|AS|No change
788102|Cachar|ASSAM|AS|No change
788103|Cachar|ASSAM|AS|No change
788104|Cachar|ASSAM|AS|No change
788106|Cachar|ASSAM|AS|No change
788109|Cachar|ASSAM|AS|No change
788110|Cachar|ASSAM|AS|No change
788111|Cachar|ASSAM|AS|No change
788112|Cachar|ASSAM|AS|No change
788113|Cachar|ASSAM|AS|No change
788114|Cachar|ASSAM|AS|No change
788115|Cachar|ASSAM|AS|No change
788116|Cachar|ASSAM|AS|No change
788117|Cachar|ASSAM|AS|No change
788118|Cachar|ASSAM|AS|No change
788119|Cachar|ASSAM|AS|No change
788120|Cachar|ASSAM|AS|No change
788121|Cachar|ASSAM|AS|No change
788123|Cachar|ASSAM|AS|No change
788126|Cachar|ASSAM|AS|No change
788127|Cachar|ASSAM|AS|No change
788151|Hailakandi|ASSAM|AS|No change
788155|Hailakandi|ASSAM|AS|No change
788156|Karimganj|ASSAM|AS|No change
788160|Hailakandi|ASSAM|AS|No change
788161|Hailakandi|ASSAM|AS|No change
788162|Hailakandi|ASSAM|AS|No change
788163|Hailakandi|ASSAM|AS|No change
788164|Hailakandi|ASSAM|AS|No change
788165|Hailakandi|ASSAM|AS|No change
788166|Karimganj|ASSAM|AS|No change
788168|Hailakandi|ASSAM|AS|No change
788701|Karimganj|ASSAM|AS|No change
788709|Karimganj|ASSAM|AS|No change
788710|Karimganj|ASSAM|AS|No change
788711|Karimganj|ASSAM|AS|No change
788712|Karimganj|ASSAM|AS|No change
788713|Karimganj|ASSAM|AS|No change
788719|Karimganj|ASSAM|AS|No change
788720|Karimganj|ASSAM|AS|No change
788722|Karimganj|ASSAM|AS|No change
788723|Karimganj|ASSAM|AS|No change
788724|Karimganj|ASSAM|AS|No change
788725|Karimganj|ASSAM|AS|No change
788726|Karimganj|ASSAM|AS|No change
788727|Karimganj|ASSAM|AS|No change
788728|Karimganj|ASSAM|AS|No change
788733|Karimganj|ASSAM|AS|No change
788734|Karimganj|ASSAM|AS|No change
788735|Karimganj|ASSAM|AS|No change
788736|Karimganj|ASSAM|AS|No change
788737|Karimganj|ASSAM|AS|No change
788738|HAILAKANDI|ASSAM|AS|No change
788781|Karimganj|ASSAM|AS|No change
788803|Karimganj|ASSAM|AS|No change
788804|Cachar|ASSAM|AS|No change
788805|Cachar|ASSAM|AS|No change
788806|Karimganj|ASSAM|AS|No change
788815|Cachar|ASSAM|AS|No change
788816|Cachar|ASSAM|AS|No change
788817|Cachar|ASSAM|AS|No change
788818|Dima Hasao|ASSAM|AS|No change
788819|Dima Hasao|ASSAM|AS|No change
788820|Dima Hasao|ASSAM|AS|No change
788830|Dima Hasao|ASSAM|AS|No change
788831|Dima Hasao|ASSAM|AS|No change
788832|Dima Hasao|ASSAM|AS|No change
788931|Dima Hasao|ASSAM|AS|No change
790001|West Kameng|ARUNACHAL PRADESH|AR|No change
790002|West Kameng|ARUNACHAL PRADESH|AR|No change
790003|West Kameng|ARUNACHAL PRADESH|AR|No change
790101|West Kameng|ARUNACHAL PRADESH|AR|No change
790103|Pakke Kessang|ARUNACHAL PRADESH|AR|No change
790104|Tawang|ARUNACHAL PRADESH|AR|No change
790105|Tawang|ARUNACHAL PRADESH|AR|No change
790106|Tawang|ARUNACHAL PRADESH|AR|No change
790114|West Kameng|ARUNACHAL PRADESH|AR|No change
790116|West Kameng|ARUNACHAL PRADESH|AR|No change
791002|Upper Siang|ARUNACHAL PRADESH|AR|No change
791003|Shi Yomi|ARUNACHAL PRADESH|AR|No change
791104|East Siang|ARUNACHAL PRADESH|AR|No change
791105|Upper Siang|ARUNACHAL PRADESH|AR|No change
791109|Papum Pare|ARUNACHAL PRADESH|AR|No change
791110|Papum Pare|ARUNACHAL PRADESH|AR|No change
791111|Papum Pare|ARUNACHAL PRADESH|AR|No change
791112|Papum Pare|ARUNACHAL PRADESH|AR|No change
791113|Papum Pare|ARUNACHAL PRADESH|AR|No change
791114|Papum Pare|ARUNACHAL PRADESH|AR|No change
791121|Papum Pare|ARUNACHAL PRADESH|AR|No change
791122|Upper Subansiri|ARUNACHAL PRADESH|AR|No change
791123|Papum Pare|ARUNACHAL PRADESH|AR|No change
791125|Lower Siang|ARUNACHAL PRADESH|AR|No change
792001|Lohit|ARUNACHAL PRADESH|AR|No change
792055|Changlang|ARUNACHAL PRADESH|AR|No change
792056|Changlang|ARUNACHAL PRADESH|AR|No change
792101|Dibang Valley|ARUNACHAL PRADESH|AR|No change
792103|Namsai|ARUNACHAL PRADESH|AR|No change
792104|Anjaw|ARUNACHAL PRADESH|AR|No change
792105|Namsai|ARUNACHAL PRADESH|AR|No change
792111|Lohit|ARUNACHAL PRADESH|AR|No change
792120|Changlang|ARUNACHAL PRADESH|AR|No change
792121|Changlang|ARUNACHAL PRADESH|AR|No change
792122|Changlang|ARUNACHAL PRADESH|AR|No change
792123|Changlang|ARUNACHAL PRADESH|AR|No change
792129|Tirap|ARUNACHAL PRADESH|AR|No change
792131|Longding|ARUNACHAL PRADESH|AR|No change
793001|East Khasi Hills|MEGHALAYA|ML|No change
793002|East Khasi Hills|MEGHALAYA|ML|No change
793003|East Khasi Hills|MEGHALAYA|ML|No change
793004|East Khasi Hills|MEGHALAYA|ML|No change
793005|East Khasi Hills|MEGHALAYA|ML|No change
793006|East Khasi Hills|MEGHALAYA|ML|No change
793007|East Khasi Hills|MEGHALAYA|ML|No change
793008|East Khasi Hills|MEGHALAYA|ML|No change
793009|East Khasi Hills|MEGHALAYA|ML|No change
793010|East Khasi Hills|MEGHALAYA|ML|No change
793011|East Khasi Hills|MEGHALAYA|ML|No change
793012|East Khasi Hills|MEGHALAYA|ML|No change
793014|East Khasi Hills|MEGHALAYA|ML|No change
793015|East Khasi Hills|MEGHALAYA|ML|No change
793016|East Khasi Hills|MEGHALAYA|ML|No change
793017|East Khasi Hills|MEGHALAYA|ML|No change
793018|East Khasi Hills|MEGHALAYA|ML|No change
793019|East Khasi Hills|MEGHALAYA|ML|No change
793021|East Khasi Hills|MEGHALAYA|ML|No change
793022|East Khasi Hills|MEGHALAYA|ML|No change
793101|Ri Bhoi|MEGHALAYA|ML|No change
793102|Ri Bhoi|MEGHALAYA|ML|No change
793103|Ri Bhoi|MEGHALAYA|ML|No change
793104|Ri Bhoi|MEGHALAYA|ML|No change
793105|Ri Bhoi|MEGHALAYA|ML|No change
793107|East Khasi Hills|MEGHALAYA|ML|No change
793108|East Khasi Hills|MEGHALAYA|ML|No change
793109|WEST JAINTIA HILLS|MEGHALAYA|ML|No change
793110|East Khasi Hills|MEGHALAYA|ML|No change
793111|East Khasi Hills|MEGHALAYA|ML|No change
793112|East Khasi Hills|MEGHALAYA|ML|No change
793113|East Khasi Hills|MEGHALAYA|ML|No change
793114|SOUTH WEST KHASI HILLS|MEGHALAYA|ML|No change
793115|East Khasi Hills|MEGHALAYA|ML|No change
793116|RI BHOI|MEGHALAYA|ML|No change
793121|East Khasi Hills|MEGHALAYA|ML|No change
793122|Ri Bhoi|MEGHALAYA|ML|No change
793123|Ri Bhoi|MEGHALAYA|ML|No change
793126|West Khasi Hills|MEGHALAYA|ML|No change
793150|WEST JAINTIA HILLS|MEGHALAYA|ML|No change
793151|WEST JAINTIA HILLS|MEGHALAYA|ML|No change
793160|EAST JAINTIA HILLS|MEGHALAYA|ML|No change
793161|WEST JAINTIA HILLS|MEGHALAYA|ML|No change
793200|EAST JAINTIA HILLS|MEGHALAYA|ML|No change
793210|East Jaintia Hills|MEGHALAYA|ML|No change
794001|West Garo Hills|MEGHALAYA|ML|No change
794002|West Garo Hills|MEGHALAYA|ML|No change
794003|WEST GARO HILLS|MEGHALAYA|ML|No change
794005|West Garo Hills|MEGHALAYA|ML|No change
794101|West Garo Hills|MEGHALAYA|ML|No change
794102|South Garo Hills|MEGHALAYA|ML|No change
794103|West Garo Hills|MEGHALAYA|ML|No change
794104|West Garo Hills|MEGHALAYA|ML|No change
794105|West Garo Hills|MEGHALAYA|ML|No change
794106|SOUTH WEST GARO HILLS|MEGHALAYA|ML|No change
794107|SOUTH GARO HILLS|MEGHALAYA|ML|No change
794108|NORTH GARO HILLS|MEGHALAYA|ML|No change
794109|West Garo Hills|MEGHALAYA|ML|No change
794110|East Garo Hills|MEGHALAYA|ML|No change
794111|East Garo Hills|MEGHALAYA|ML|No change
794112|West Garo Hills|MEGHALAYA|ML|No change
794114|South Garo Hills|MEGHALAYA|ML|No change
794115|SOUTH WEST GARO HILLS|MEGHALAYA|ML|No change
795004|Imphal West|MANIPUR|MN|No change
795005|Imphal East|MANIPUR|MN|No change
795007|Senapati|MANIPUR|MN|No change
795009|Imphal West|MANIPUR|MN|No change
795102|Chandel|MANIPUR|MN|No change
795104|Senapati|MANIPUR|MN|No change
795105|Senapati|MANIPUR|MN|No change
795107|Kangpokpi|MANIPUR|MN|No change
795112|Kangpokpi|MANIPUR|MN|No change
795117|Churachandpur|MANIPUR|MN|No change
795118|Kangpokpi|MANIPUR|MN|No change
795122|Kangpokpi|MANIPUR|MN|No change
795125|Tamenglong|MANIPUR|MN|No change
795127|Chandel|MANIPUR|MN|No change
795128|Churachandpur|MANIPUR|MN|No change
795129|Kangpokpi|MANIPUR|MN|No change
795131|Tengnoupal|MANIPUR|MN|No change
795138|Thoubal|MANIPUR|MN|No change
795139|Churachandpur|MANIPUR|MN|No change
795140|Imphal West|MANIPUR|MN|No change
795141|Tamenglong|MANIPUR|MN|No change
795142|Ukhrul|MANIPUR|MN|No change
795147|Noney|MANIPUR|MN|No change
795148|Thoubal|MANIPUR|MN|No change
795150|Senapati|MANIPUR|MN|No change
795159|Noney|MANIPUR|MN|No change
796001|Aizawl|MIZORAM|MZ|No change
796004|Aizawl|MIZORAM|MZ|No change
796005|Aizawl|MIZORAM|MZ|No change
796007|Aizawl|MIZORAM|MZ|No change
796008|Aizawl|MIZORAM|MZ|No change
796009|Aizawl|MIZORAM|MZ|No change
796012|Aizawl|MIZORAM|MZ|No change
796014|Aizawl|MIZORAM|MZ|No change
796036|Aizawl|MIZORAM|MZ|No change
796070|Kolasib|MIZORAM|MZ|No change
796075|Kolasib|MIZORAM|MZ|No change
796091|Kolasib|MIZORAM|MZ|No change
796101|Kolasib|MIZORAM|MZ|No change
796111|Aizawl|MIZORAM|MZ|No change
796181|Serchhip|MIZORAM|MZ|No change
796184|Serchhip|MIZORAM|MZ|No change
796190|Aizawl|MIZORAM|MZ|No change
796230|Aizawl|MIZORAM|MZ|No change
796320|Champhai|MIZORAM|MZ|No change
796321|Champhai|MIZORAM|MZ|No change
796431|MAMIT|MIZORAM|MZ|No change
796441|MAMIT|MIZORAM|MZ|No change
796470|MAMIT|MIZORAM|MZ|No change
796471|MAMIT|MIZORAM|MZ|No change
796501|MAMIT|MIZORAM|MZ|No change
796571|Hnahthial|MIZORAM|MZ|No change
796581|Hnahthial|MIZORAM|MZ|No change
796691|Lunglei|MIZORAM|MZ|No change
796701|Lunglei|MIZORAM|MZ|No change
796710|Lunglei|MIZORAM|MZ|No change
796751|Lunglei|MIZORAM|MZ|No change
796772|Lawngtlai|MIZORAM|MZ|No change
796810|Lawngtlai|MIZORAM|MZ|No change
796891|Lawngtlai|MIZORAM|MZ|No change
797001|Kohima|NAGALAND|NL|No change
797003|Kohima|NAGALAND|NL|No change
797004|Kohima|NAGALAND|NL|No change
797006|Kohima|NAGALAND|NL|No change
797099|Wokha|NAGALAND|NL|No change
797101|Peren|NAGALAND|NL|No change
797107|Phek|NAGALAND|NL|No change
797108|Phek|NAGALAND|NL|No change
797110|Peren|NAGALAND|NL|No change
797111|Wokha|NAGALAND|NL|No change
797113|Dimapur|NAGALAND|NL|No change
797114|Phek|NAGALAND|NL|No change
797115|Dimapur|NAGALAND|NL|No change
797116|Dimapur|NAGALAND|NL|No change
797117|Dimapur|NAGALAND|NL|No change
797118|Dimapur|NAGALAND|NL|No change
797120|Kohima|NAGALAND|NL|No change
797121|KOHIMA|NAGALAND|NL|No change
798602|Mon|NAGALAND|NL|No change
798603|Mon|NAGALAND|NL|No change
798604|Mokokchung|NAGALAND|NL|No change
798607|Mokokchung|NAGALAND|NL|No change
798611|Kiphire|NAGALAND|NL|No change
798613|Mokokchung|NAGALAND|NL|No change
798614|Mokokchung|NAGALAND|NL|No change
798615|Mokokchung|NAGALAND|NL|No change
798616|Tuensang|NAGALAND|NL|No change
798618|Mokokchung|NAGALAND|NL|No change
798620|ZUNHEBOTO|NAGALAND|NL|No change
798621|Mon|NAGALAND|NL|No change
798622|Mon|NAGALAND|NL|No change
798623|Mokokchung|NAGALAND|NL|No change
798625|Longleng|NAGALAND|NL|No change
798627|ZUNHEBOTO|NAGALAND|NL|No change
799001|West Tripura|TRIPURA|TR|No change
799002|West Tripura|TRIPURA|TR|No change
799003|West Tripura|TRIPURA|TR|No change
799004|West Tripura|TRIPURA|TR|No change
799005|West Tripura|TRIPURA|TR|No change
799006|West Tripura|TRIPURA|TR|No change
799007|West Tripura|TRIPURA|TR|No change
799008|West Tripura|TRIPURA|TR|No change
799009|West Tripura|TRIPURA|TR|No change
799010|West Tripura|TRIPURA|TR|No change
799011|Sepahijala|TRIPURA|TR|No change
799012|West Tripura|TRIPURA|TR|No change
799013|Gomati|TRIPURA|TR|No change
799014|West Tripura|TRIPURA|TR|No change
799015|West Tripura|TRIPURA|TR|No change
799022|West Tripura|TRIPURA|TR|No change
799035|West Tripura|TRIPURA|TR|No change
799045|West Tripura|TRIPURA|TR|No change
799046|West Tripura|TRIPURA|TR|No change
799101|Gomati|TRIPURA|TR|No change
